Month,DayOfWeek,WorkingDay,Gender,AM_PM,ServTime
1.0,7.0,0.0,1.0,1.0,671.0
1.0,7.0,0.0,1.0,1.0,574.0
1.0,7.0,0.0,1.0,1.0,1822.0
1.0,7.0,0.0,1.0,1.0,514.0
1.0,7.0,0.0,1.0,0.0,581.0
1.0,7.0,0.0,1.0,1.0,444.0
1.0,7.0,0.0,1.0,1.0,570.0
1.0,7.0,0.0,1.0,1.0,648.0
1.0,7.0,0.0,1.0,1.0,477.0
1.0,7.0,0.0,1.0,1.0,453.0
1.0,7.0,0.0,1.0,0.0,1481.0
1.0,7.0,0.0,2.0,0.0,693.0
1.0,7.0,0.0,2.0,0.0,1334.0
1.0,7.0,0.0,2.0,1.0,992.0
1.0,7.0,0.0,2.0,1.0,1622.0
1.0,7.0,0.0,2.0,0.0,501.0
1.0,7.0,0.0,2.0,0.0,336.0
1.0,7.0,0.0,2.0,0.0,622.0
1.0,7.0,0.0,2.0,0.0,521.0
1.0,7.0,0.0,2.0,0.0,668.0
1.0,7.0,0.0,2.0,1.0,635.0
1.0,7.0,0.0,2.0,1.0,531.0
1.0,7.0,0.0,2.0,0.0,772.0
1.0,7.0,0.0,2.0,0.0,591.0
1.0,7.0,0.0,2.0,1.0,946.0
1.0,7.0,0.0,2.0,0.0,667.0
1.0,4.0,1.0,1.0,1.0,531.0
1.0,4.0,1.0,1.0,1.0,1023.0
1.0,4.0,1.0,1.0,1.0,719.0
1.0,4.0,1.0,1.0,1.0,829.0
1.0,4.0,1.0,1.0,1.0,691.0
1.0,4.0,1.0,1.0,1.0,1280.0
1.0,4.0,1.0,1.0,1.0,874.0
1.0,4.0,1.0,1.0,1.0,578.0
1.0,4.0,1.0,1.0,0.0,1443.0
1.0,4.0,1.0,1.0,1.0,622.0
1.0,4.0,1.0,1.0,0.0,440.0
1.0,4.0,1.0,1.0,1.0,1490.0
1.0,4.0,1.0,1.0,1.0,564.0
1.0,4.0,1.0,1.0,1.0,939.0
1.0,4.0,1.0,1.0,1.0,1022.0
1.0,4.0,1.0,1.0,1.0,3895.0
1.0,4.0,1.0,2.0,0.0,965.0
1.0,4.0,1.0,2.0,1.0,867.0
1.0,4.0,1.0,2.0,1.0,1525.0
1.0,4.0,1.0,2.0,0.0,1729.0
1.0,4.0,1.0,2.0,1.0,788.0
1.0,4.0,1.0,2.0,0.0,996.0
1.0,4.0,1.0,2.0,1.0,437.0
1.0,4.0,1.0,2.0,1.0,456.0
1.0,4.0,1.0,2.0,1.0,1039.0
1.0,4.0,1.0,2.0,1.0,780.0
1.0,4.0,1.0,2.0,1.0,642.0
1.0,4.0,1.0,2.0,0.0,693.0
1.0,4.0,1.0,2.0,0.0,1068.0
1.0,4.0,1.0,2.0,0.0,959.0
1.0,4.0,1.0,2.0,0.0,593.0
1.0,4.0,1.0,2.0,1.0,581.0
1.0,4.0,1.0,2.0,1.0,705.0
1.0,4.0,1.0,2.0,1.0,696.0
1.0,4.0,1.0,2.0,0.0,1052.0
1.0,7.0,0.0,1.0,0.0,780.0
1.0,7.0,0.0,1.0,1.0,960.0
1.0,7.0,0.0,1.0,0.0,900.0
1.0,7.0,0.0,1.0,0.0,900.0
1.0,7.0,0.0,1.0,1.0,660.0
1.0,7.0,0.0,1.0,0.0,420.0
1.0,7.0,0.0,1.0,1.0,360.0
1.0,7.0,0.0,1.0,0.0,480.0
1.0,7.0,0.0,1.0,1.0,540.0
1.0,7.0,0.0,1.0,0.0,540.0
1.0,7.0,0.0,1.0,0.0,1440.0
1.0,7.0,0.0,1.0,1.0,660.0
1.0,7.0,0.0,1.0,0.0,840.0
1.0,7.0,0.0,1.0,1.0,900.0
1.0,7.0,0.0,1.0,0.0,1380.0
1.0,7.0,0.0,1.0,1.0,600.0
1.0,7.0,0.0,1.0,1.0,360.0
1.0,7.0,0.0,1.0,0.0,780.0
1.0,7.0,0.0,1.0,0.0,1020.0
1.0,7.0,0.0,1.0,0.0,660.0
1.0,7.0,0.0,1.0,1.0,360.0
1.0,7.0,0.0,1.0,0.0,1140.0
1.0,7.0,0.0,1.0,0.0,300.0
1.0,7.0,0.0,1.0,1.0,1047.0
1.0,7.0,0.0,2.0,0.0,600.0
1.0,7.0,0.0,2.0,1.0,1140.0
1.0,7.0,0.0,2.0,0.0,240.0
1.0,7.0,0.0,2.0,0.0,540.0
1.0,7.0,0.0,2.0,0.0,691.0
1.0,7.0,0.0,2.0,0.0,600.0
1.0,7.0,0.0,2.0,1.0,1740.0
1.0,7.0,0.0,2.0,0.0,1260.0
1.0,7.0,0.0,2.0,1.0,540.0
1.0,7.0,0.0,2.0,0.0,900.0
1.0,7.0,0.0,2.0,1.0,720.0
1.0,7.0,0.0,2.0,1.0,600.0
1.0,7.0,0.0,2.0,0.0,1020.0
1.0,7.0,0.0,2.0,1.0,840.0
1.0,7.0,0.0,2.0,0.0,600.0
1.0,7.0,0.0,2.0,1.0,660.0
1.0,7.0,0.0,2.0,0.0,840.0
1.0,7.0,0.0,2.0,0.0,780.0
1.0,7.0,0.0,2.0,0.0,540.0
1.0,7.0,0.0,2.0,1.0,866.0
1.0,4.0,1.0,1.0,0.0,783.0
1.0,4.0,1.0,1.0,1.0,611.0
1.0,4.0,1.0,1.0,0.0,709.0
1.0,4.0,1.0,1.0,1.0,748.0
1.0,4.0,1.0,1.0,0.0,1192.0
1.0,4.0,1.0,1.0,1.0,847.0
1.0,4.0,1.0,1.0,0.0,773.0
1.0,4.0,1.0,1.0,0.0,540.0
1.0,4.0,1.0,1.0,1.0,928.0
1.0,4.0,1.0,1.0,1.0,1337.0
1.0,4.0,1.0,1.0,1.0,527.0
1.0,4.0,1.0,1.0,1.0,520.0
1.0,4.0,1.0,1.0,1.0,537.0
1.0,4.0,1.0,1.0,0.0,714.0
1.0,4.0,1.0,1.0,1.0,529.0
1.0,4.0,1.0,1.0,0.0,761.0
1.0,4.0,1.0,1.0,1.0,2674.0
1.0,4.0,1.0,2.0,1.0,1070.0
1.0,4.0,1.0,2.0,1.0,886.0
1.0,4.0,1.0,2.0,0.0,794.0
1.0,4.0,1.0,2.0,0.0,907.0
1.0,4.0,1.0,2.0,0.0,528.0
1.0,4.0,1.0,2.0,0.0,598.0
1.0,4.0,1.0,2.0,0.0,1473.0
1.0,4.0,1.0,2.0,1.0,894.0
1.0,4.0,1.0,2.0,0.0,1538.0
1.0,4.0,1.0,2.0,1.0,2453.0
1.0,4.0,1.0,2.0,1.0,627.0
1.0,7.0,0.0,1.0,1.0,487.0
1.0,7.0,0.0,1.0,0.0,904.0
1.0,7.0,0.0,1.0,1.0,587.0
1.0,7.0,0.0,1.0,1.0,590.0
1.0,7.0,0.0,1.0,0.0,1073.0
1.0,7.0,0.0,1.0,1.0,618.0
1.0,7.0,0.0,1.0,0.0,964.0
1.0,7.0,0.0,1.0,0.0,899.0
1.0,7.0,0.0,1.0,0.0,513.0
1.0,7.0,0.0,1.0,1.0,631.0
1.0,7.0,0.0,1.0,0.0,1067.0
1.0,7.0,0.0,1.0,1.0,639.0
1.0,7.0,0.0,1.0,1.0,770.0
1.0,7.0,0.0,1.0,0.0,982.0
1.0,7.0,0.0,1.0,1.0,1261.0
1.0,7.0,0.0,1.0,1.0,904.0
1.0,7.0,0.0,1.0,1.0,682.0
1.0,7.0,0.0,2.0,0.0,853.0
1.0,7.0,0.0,2.0,0.0,777.0
1.0,7.0,0.0,2.0,1.0,1196.0
1.0,7.0,0.0,2.0,0.0,1178.0
1.0,7.0,0.0,2.0,1.0,568.0
1.0,7.0,0.0,2.0,1.0,545.0
1.0,7.0,0.0,2.0,1.0,961.0
1.0,7.0,0.0,2.0,1.0,657.0
1.0,7.0,0.0,2.0,1.0,750.0
1.0,7.0,0.0,2.0,0.0,833.0
1.0,7.0,0.0,2.0,1.0,786.0
1.0,7.0,0.0,2.0,0.0,1019.0
1.0,7.0,0.0,2.0,0.0,699.0
1.0,7.0,0.0,2.0,1.0,268.0
1.0,7.0,0.0,2.0,0.0,549.0
1.0,7.0,0.0,2.0,1.0,1524.0
1.0,4.0,1.0,1.0,1.0,900.0
1.0,4.0,1.0,1.0,0.0,1680.0
1.0,4.0,1.0,1.0,1.0,360.0
1.0,4.0,1.0,1.0,1.0,300.0
1.0,4.0,1.0,1.0,0.0,600.0
1.0,4.0,1.0,1.0,1.0,1148.0
1.0,4.0,1.0,1.0,0.0,1200.0
1.0,4.0,1.0,1.0,1.0,720.0
1.0,4.0,1.0,1.0,1.0,660.0
1.0,4.0,1.0,1.0,0.0,960.0
1.0,4.0,1.0,1.0,0.0,720.0
1.0,4.0,1.0,1.0,1.0,600.0
1.0,4.0,1.0,1.0,1.0,660.0
1.0,4.0,1.0,1.0,0.0,1500.0
1.0,4.0,1.0,1.0,0.0,1054.0
1.0,4.0,1.0,2.0,1.0,780.0
1.0,4.0,1.0,2.0,0.0,1020.0
1.0,4.0,1.0,2.0,0.0,480.0
1.0,4.0,1.0,2.0,0.0,1140.0
1.0,4.0,1.0,2.0,1.0,0.0
1.0,4.0,1.0,2.0,0.0,1740.0
1.0,4.0,1.0,2.0,0.0,960.0
1.0,4.0,1.0,2.0,1.0,1380.0
1.0,4.0,1.0,2.0,0.0,1140.0
1.0,4.0,1.0,2.0,1.0,780.0
1.0,4.0,1.0,2.0,1.0,780.0
1.0,4.0,1.0,2.0,0.0,2040.0
1.0,4.0,1.0,2.0,1.0,1061.0
2.0,7.0,1.0,1.0,0.0,546.0
2.0,7.0,1.0,1.0,0.0,709.0
2.0,7.0,1.0,1.0,1.0,600.0
2.0,7.0,1.0,1.0,0.0,432.0
2.0,7.0,1.0,1.0,1.0,1026.0
2.0,7.0,1.0,1.0,1.0,1042.0
2.0,7.0,1.0,1.0,1.0,1071.0
2.0,7.0,1.0,1.0,0.0,896.0
2.0,7.0,1.0,1.0,0.0,640.0
2.0,7.0,1.0,1.0,1.0,877.0
2.0,7.0,1.0,1.0,1.0,819.0
2.0,7.0,1.0,1.0,0.0,676.0
2.0,7.0,1.0,1.0,1.0,749.0
2.0,7.0,1.0,1.0,1.0,816.0
2.0,7.0,1.0,1.0,1.0,743.0
2.0,7.0,1.0,1.0,0.0,1139.0
2.0,7.0,1.0,1.0,1.0,867.0
2.0,7.0,1.0,2.0,0.0,609.0
2.0,7.0,1.0,2.0,0.0,826.0
2.0,7.0,1.0,2.0,0.0,813.0
2.0,7.0,1.0,2.0,0.0,762.0
2.0,7.0,1.0,2.0,1.0,854.0
2.0,7.0,1.0,2.0,1.0,1510.0
2.0,7.0,1.0,2.0,1.0,871.0
2.0,7.0,1.0,2.0,0.0,2732.0
2.0,7.0,1.0,2.0,0.0,1531.0
2.0,7.0,1.0,2.0,1.0,392.0
2.0,7.0,1.0,2.0,1.0,621.0
2.0,7.0,1.0,2.0,1.0,502.0
2.0,7.0,1.0,2.0,0.0,863.0
2.0,7.0,1.0,2.0,1.0,1354.0
2.0,7.0,0.0,1.0,0.0,1266.0
2.0,7.0,0.0,1.0,0.0,1058.0
2.0,7.0,0.0,1.0,1.0,423.0
2.0,7.0,0.0,1.0,0.0,1000.0
2.0,7.0,0.0,1.0,0.0,581.0
2.0,7.0,0.0,1.0,1.0,19.0
2.0,7.0,0.0,1.0,0.0,1345.0
2.0,7.0,0.0,1.0,1.0,799.0
2.0,7.0,0.0,1.0,1.0,1416.0
2.0,7.0,0.0,1.0,0.0,725.0
2.0,7.0,0.0,1.0,0.0,987.0
2.0,7.0,0.0,1.0,0.0,514.0
2.0,7.0,0.0,1.0,1.0,833.0
2.0,7.0,0.0,1.0,0.0,734.0
2.0,7.0,0.0,1.0,0.0,1141.0
2.0,7.0,0.0,1.0,0.0,551.0
2.0,7.0,0.0,1.0,1.0,404.0
2.0,7.0,0.0,1.0,1.0,692.0
2.0,7.0,0.0,1.0,1.0,3457.0
2.0,7.0,0.0,2.0,0.0,534.0
2.0,7.0,0.0,2.0,0.0,739.0
2.0,7.0,0.0,2.0,0.0,963.0
2.0,7.0,0.0,2.0,1.0,1128.0
2.0,7.0,0.0,2.0,0.0,813.0
2.0,7.0,0.0,2.0,1.0,844.0
2.0,7.0,0.0,2.0,0.0,433.0
2.0,7.0,0.0,2.0,1.0,166.0
2.0,7.0,0.0,2.0,0.0,1043.0
2.0,7.0,0.0,2.0,1.0,1034.0
2.0,7.0,0.0,2.0,1.0,1226.0
2.0,7.0,0.0,2.0,1.0,437.0
2.0,7.0,0.0,2.0,1.0,677.0
2.0,7.0,0.0,2.0,1.0,636.0
2.0,7.0,0.0,2.0,1.0,498.0
2.0,7.0,0.0,2.0,0.0,926.0
2.0,7.0,0.0,2.0,0.0,1034.0
2.0,7.0,0.0,2.0,1.0,659.0
2.0,7.0,0.0,2.0,1.0,912.0
2.0,7.0,0.0,2.0,0.0,838.0
2.0,7.0,0.0,2.0,0.0,1044.0
2.0,4.0,1.0,1.0,1.0,2481.0
2.0,4.0,1.0,1.0,1.0,737.0
2.0,4.0,1.0,1.0,1.0,964.0
2.0,4.0,1.0,1.0,1.0,719.0
2.0,4.0,1.0,1.0,1.0,816.0
2.0,4.0,1.0,1.0,1.0,1697.0
2.0,4.0,1.0,2.0,1.0,763.0
2.0,4.0,1.0,2.0,0.0,1097.0
2.0,4.0,1.0,2.0,1.0,1019.0
2.0,4.0,1.0,2.0,1.0,930.0
2.0,4.0,1.0,2.0,0.0,635.0
2.0,4.0,1.0,2.0,1.0,926.0
2.0,4.0,1.0,2.0,1.0,1257.0
2.0,7.0,0.0,1.0,0.0,1757.0
2.0,7.0,0.0,1.0,1.0,863.0
2.0,7.0,0.0,1.0,0.0,1108.0
2.0,7.0,0.0,1.0,1.0,1001.0
2.0,7.0,0.0,1.0,1.0,16.0
2.0,7.0,0.0,1.0,0.0,583.0
2.0,7.0,0.0,1.0,1.0,1291.0
2.0,7.0,0.0,1.0,1.0,496.0
2.0,7.0,0.0,1.0,1.0,26.0
2.0,7.0,0.0,1.0,0.0,828.0
2.0,7.0,0.0,1.0,0.0,825.0
2.0,7.0,0.0,1.0,1.0,1901.0
2.0,7.0,0.0,1.0,1.0,892.0
2.0,7.0,0.0,1.0,1.0,273.0
2.0,7.0,0.0,1.0,1.0,649.0
2.0,7.0,0.0,1.0,0.0,756.0
2.0,7.0,0.0,2.0,1.0,805.0
2.0,7.0,0.0,2.0,0.0,947.0
2.0,7.0,0.0,2.0,0.0,712.0
2.0,7.0,0.0,2.0,1.0,736.0
2.0,7.0,0.0,2.0,0.0,534.0
2.0,7.0,0.0,2.0,1.0,892.0
2.0,7.0,0.0,2.0,1.0,407.0
2.0,7.0,0.0,2.0,0.0,628.0
2.0,7.0,0.0,2.0,1.0,487.0
2.0,7.0,0.0,2.0,0.0,699.0
2.0,7.0,0.0,2.0,0.0,1063.0
2.0,7.0,0.0,2.0,0.0,1380.0
2.0,7.0,0.0,2.0,0.0,527.0
2.0,7.0,0.0,2.0,0.0,1689.0
2.0,7.0,0.0,2.0,0.0,811.0
2.0,7.0,0.0,2.0,0.0,819.0
2.0,7.0,0.0,2.0,0.0,529.0
2.0,7.0,0.0,2.0,0.0,308.0
2.0,7.0,0.0,2.0,1.0,908.0
2.0,7.0,0.0,2.0,1.0,584.0
2.0,7.0,0.0,2.0,0.0,714.0
2.0,7.0,0.0,2.0,0.0,728.0
2.0,4.0,1.0,1.0,1.0,1202.0
2.0,4.0,1.0,1.0,1.0,854.0
2.0,4.0,1.0,1.0,0.0,494.0
2.0,4.0,1.0,1.0,0.0,545.0
2.0,4.0,1.0,1.0,0.0,1433.0
2.0,4.0,1.0,1.0,1.0,638.0
2.0,4.0,1.0,1.0,1.0,1471.0
2.0,4.0,1.0,1.0,1.0,1073.0
2.0,4.0,1.0,1.0,1.0,1477.0
2.0,4.0,1.0,1.0,0.0,1495.0
2.0,4.0,1.0,1.0,1.0,799.0
2.0,4.0,1.0,1.0,1.0,867.0
2.0,4.0,1.0,1.0,0.0,1119.0
2.0,4.0,1.0,1.0,0.0,789.0
2.0,4.0,1.0,1.0,1.0,489.0
2.0,4.0,1.0,1.0,0.0,700.0
2.0,4.0,1.0,2.0,1.0,1151.0
2.0,4.0,1.0,2.0,0.0,1011.0
2.0,4.0,1.0,2.0,0.0,678.0
2.0,4.0,1.0,2.0,0.0,720.0
2.0,4.0,1.0,2.0,1.0,790.0
2.0,4.0,1.0,2.0,0.0,1271.0
2.0,4.0,1.0,2.0,0.0,581.0
2.0,4.0,1.0,2.0,0.0,1151.0
2.0,4.0,1.0,2.0,0.0,488.0
2.0,4.0,1.0,2.0,0.0,1777.0
2.0,4.0,1.0,2.0,0.0,588.0
2.0,4.0,1.0,2.0,1.0,705.0
2.0,4.0,1.0,2.0,1.0,653.0
3.0,7.0,0.0,1.0,1.0,694.0
3.0,7.0,0.0,1.0,1.0,800.0
3.0,7.0,0.0,1.0,1.0,509.0
3.0,7.0,0.0,1.0,0.0,420.0
3.0,7.0,0.0,1.0,1.0,623.0
3.0,7.0,0.0,1.0,1.0,642.0
3.0,7.0,0.0,1.0,1.0,1258.0
3.0,7.0,0.0,1.0,1.0,854.0
3.0,7.0,0.0,1.0,1.0,837.0
3.0,7.0,0.0,1.0,1.0,853.0
3.0,7.0,0.0,1.0,1.0,706.0
3.0,7.0,0.0,1.0,0.0,293.0
3.0,7.0,0.0,1.0,0.0,1124.0
3.0,7.0,0.0,1.0,0.0,802.0
3.0,7.0,0.0,1.0,1.0,580.0
3.0,7.0,0.0,1.0,0.0,692.0
3.0,7.0,0.0,1.0,1.0,551.0
3.0,7.0,0.0,1.0,1.0,880.0
3.0,7.0,0.0,1.0,1.0,667.0
3.0,7.0,0.0,1.0,0.0,289.0
3.0,7.0,0.0,1.0,0.0,448.0
3.0,7.0,0.0,1.0,1.0,409.0
3.0,7.0,0.0,1.0,0.0,312.0
3.0,7.0,0.0,2.0,1.0,514.0
3.0,7.0,0.0,2.0,1.0,1193.0
3.0,7.0,0.0,2.0,0.0,567.0
3.0,7.0,0.0,2.0,0.0,452.0
3.0,7.0,0.0,2.0,0.0,816.0
3.0,7.0,0.0,2.0,0.0,850.0
3.0,7.0,0.0,2.0,1.0,1321.0
3.0,7.0,0.0,2.0,0.0,1071.0
3.0,7.0,0.0,2.0,1.0,815.0
3.0,7.0,0.0,2.0,1.0,470.0
3.0,7.0,0.0,2.0,0.0,797.0
3.0,7.0,0.0,2.0,1.0,1297.0
3.0,7.0,0.0,2.0,0.0,626.0
3.0,7.0,0.0,2.0,1.0,838.0
3.0,7.0,0.0,2.0,0.0,672.0
3.0,7.0,0.0,2.0,1.0,483.0
3.0,7.0,0.0,2.0,0.0,703.0
3.0,7.0,0.0,2.0,1.0,857.0
3.0,7.0,0.0,2.0,1.0,499.0
3.0,7.0,0.0,2.0,1.0,964.0
3.0,4.0,1.0,1.0,1.0,629.0
3.0,4.0,1.0,1.0,0.0,1453.0
3.0,4.0,1.0,1.0,0.0,1135.0
3.0,4.0,1.0,1.0,0.0,828.0
3.0,4.0,1.0,1.0,0.0,888.0
3.0,4.0,1.0,1.0,0.0,869.0
3.0,4.0,1.0,1.0,0.0,677.0
3.0,4.0,1.0,1.0,1.0,1104.0
3.0,4.0,1.0,1.0,1.0,562.0
3.0,4.0,1.0,1.0,0.0,905.0
3.0,4.0,1.0,1.0,0.0,1495.0
3.0,4.0,1.0,1.0,0.0,581.0
3.0,4.0,1.0,1.0,1.0,606.0
3.0,4.0,1.0,1.0,1.0,1356.0
3.0,4.0,1.0,1.0,1.0,897.0
3.0,4.0,1.0,2.0,1.0,1221.0
3.0,4.0,1.0,2.0,0.0,1328.0
3.0,4.0,1.0,2.0,1.0,544.0
3.0,4.0,1.0,2.0,1.0,420.0
3.0,4.0,1.0,2.0,0.0,1260.0
3.0,4.0,1.0,2.0,0.0,984.0
3.0,4.0,1.0,2.0,0.0,682.0
3.0,4.0,1.0,2.0,1.0,650.0
3.0,4.0,1.0,2.0,1.0,1036.0
3.0,4.0,1.0,2.0,0.0,879.0
3.0,4.0,1.0,2.0,0.0,408.0
3.0,4.0,1.0,2.0,1.0,553.0
3.0,4.0,1.0,2.0,0.0,386.0
3.0,4.0,1.0,2.0,0.0,2410.0
3.0,4.0,1.0,2.0,1.0,723.0
3.0,4.0,1.0,2.0,0.0,531.0
3.0,7.0,0.0,1.0,1.0,788.0
3.0,7.0,0.0,1.0,0.0,838.0
3.0,7.0,0.0,1.0,0.0,823.0
3.0,7.0,0.0,1.0,1.0,742.0
3.0,7.0,0.0,1.0,1.0,824.0
3.0,7.0,0.0,1.0,0.0,1671.0
3.0,7.0,0.0,1.0,1.0,495.0
3.0,7.0,0.0,1.0,0.0,736.0
3.0,7.0,0.0,1.0,0.0,436.0
3.0,7.0,0.0,1.0,1.0,703.0
3.0,7.0,0.0,1.0,1.0,952.0
3.0,7.0,0.0,1.0,0.0,677.0
3.0,7.0,0.0,1.0,1.0,382.0
3.0,7.0,0.0,1.0,1.0,684.0
3.0,7.0,0.0,1.0,1.0,409.0
3.0,7.0,0.0,1.0,0.0,672.0
3.0,7.0,0.0,1.0,1.0,478.0
3.0,7.0,0.0,1.0,0.0,477.0
3.0,7.0,0.0,1.0,0.0,582.0
3.0,7.0,0.0,1.0,0.0,323.0
3.0,7.0,0.0,1.0,0.0,459.0
3.0,7.0,0.0,1.0,1.0,682.0
3.0,7.0,0.0,1.0,1.0,1636.0
3.0,7.0,0.0,2.0,0.0,934.0
3.0,7.0,0.0,2.0,0.0,625.0
3.0,7.0,0.0,2.0,0.0,2281.0
3.0,7.0,0.0,2.0,1.0,1235.0
3.0,7.0,0.0,2.0,1.0,676.0
3.0,7.0,0.0,2.0,0.0,1420.0
3.0,7.0,0.0,2.0,1.0,901.0
3.0,7.0,0.0,2.0,0.0,350.0
3.0,7.0,0.0,2.0,0.0,1021.0
3.0,7.0,0.0,2.0,1.0,819.0
3.0,7.0,0.0,2.0,0.0,708.0
3.0,7.0,0.0,2.0,1.0,753.0
3.0,7.0,0.0,2.0,1.0,2484.0
3.0,4.0,1.0,1.0,1.0,780.0
3.0,4.0,1.0,1.0,1.0,19.0
3.0,4.0,1.0,1.0,0.0,1.0
3.0,4.0,1.0,1.0,0.0,1680.0
3.0,4.0,1.0,1.0,0.0,900.0
3.0,4.0,1.0,1.0,1.0,1140.0
3.0,4.0,1.0,1.0,1.0,1560.0
3.0,4.0,1.0,1.0,0.0,24.0
3.0,4.0,1.0,1.0,0.0,24.0
3.0,4.0,1.0,1.0,0.0,1020.0
3.0,4.0,1.0,1.0,1.0,660.0
3.0,4.0,1.0,1.0,0.0,1916.0
3.0,4.0,1.0,2.0,0.0,1200.0
3.0,4.0,1.0,2.0,1.0,1440.0
3.0,4.0,1.0,2.0,1.0,960.0
3.0,4.0,1.0,2.0,1.0,840.0
3.0,4.0,1.0,2.0,1.0,10.0
3.0,4.0,1.0,2.0,1.0,600.0
3.0,4.0,1.0,2.0,0.0,966.0
3.0,4.0,1.0,2.0,0.0,1500.0
3.0,4.0,1.0,2.0,0.0,960.0
3.0,4.0,1.0,2.0,1.0,947.0
3.0,4.0,1.0,2.0,0.0,946.0
3.0,7.0,0.0,1.0,1.0,634.0
3.0,7.0,0.0,1.0,0.0,39.0
3.0,7.0,0.0,1.0,1.0,836.0
3.0,7.0,0.0,1.0,0.0,547.0
3.0,7.0,0.0,1.0,1.0,709.0
3.0,7.0,0.0,1.0,1.0,420.0
3.0,7.0,0.0,1.0,0.0,275.0
3.0,7.0,0.0,1.0,0.0,1274.0
3.0,7.0,0.0,1.0,0.0,677.0
3.0,7.0,0.0,1.0,1.0,757.0
3.0,7.0,0.0,1.0,0.0,984.0
3.0,7.0,0.0,1.0,0.0,1137.0
3.0,7.0,0.0,1.0,0.0,458.0
3.0,7.0,0.0,1.0,0.0,195.0
3.0,7.0,0.0,1.0,0.0,926.0
3.0,7.0,0.0,1.0,1.0,588.0
3.0,7.0,0.0,1.0,0.0,318.0
3.0,7.0,0.0,1.0,0.0,684.0
3.0,7.0,0.0,1.0,0.0,643.0
3.0,7.0,0.0,1.0,0.0,922.0
3.0,7.0,0.0,1.0,1.0,314.0
3.0,7.0,0.0,1.0,1.0,870.0
3.0,7.0,0.0,1.0,1.0,469.0
3.0,7.0,0.0,1.0,0.0,460.0
3.0,7.0,0.0,2.0,1.0,877.0
3.0,7.0,0.0,2.0,0.0,436.0
3.0,7.0,0.0,2.0,1.0,1497.0
3.0,7.0,0.0,2.0,1.0,1104.0
3.0,7.0,0.0,2.0,1.0,768.0
3.0,7.0,0.0,2.0,0.0,606.0
3.0,7.0,0.0,2.0,0.0,810.0
3.0,7.0,0.0,2.0,1.0,533.0
3.0,7.0,0.0,2.0,1.0,810.0
3.0,7.0,0.0,2.0,1.0,579.0
3.0,7.0,0.0,2.0,1.0,595.0
3.0,7.0,0.0,2.0,1.0,497.0
3.0,7.0,0.0,2.0,0.0,461.0
3.0,7.0,0.0,2.0,0.0,1022.0
3.0,7.0,0.0,2.0,1.0,962.0
3.0,7.0,0.0,2.0,0.0,1520.0
3.0,7.0,0.0,2.0,0.0,421.0
3.0,7.0,0.0,2.0,1.0,560.0
3.0,7.0,0.0,2.0,1.0,875.0
3.0,7.0,0.0,2.0,1.0,628.0
3.0,7.0,0.0,2.0,0.0,499.0
3.0,7.0,0.0,2.0,1.0,1098.0
3.0,7.0,0.0,2.0,0.0,560.0
3.0,4.0,1.0,1.0,1.0,787.0
3.0,4.0,1.0,1.0,0.0,527.0
3.0,4.0,1.0,1.0,1.0,1015.0
3.0,4.0,1.0,1.0,0.0,988.0
3.0,4.0,1.0,1.0,1.0,903.0
3.0,4.0,1.0,1.0,1.0,808.0
3.0,4.0,1.0,1.0,1.0,931.0
3.0,4.0,1.0,1.0,1.0,436.0
3.0,4.0,1.0,1.0,0.0,505.0
3.0,4.0,1.0,1.0,1.0,992.0
3.0,4.0,1.0,1.0,1.0,607.0
3.0,4.0,1.0,1.0,0.0,469.0
3.0,4.0,1.0,1.0,0.0,576.0
3.0,4.0,1.0,1.0,1.0,944.0
3.0,4.0,1.0,1.0,0.0,1094.0
3.0,4.0,1.0,1.0,0.0,679.0
3.0,4.0,1.0,1.0,0.0,8679.0
3.0,4.0,1.0,2.0,0.0,482.0
3.0,4.0,1.0,2.0,1.0,1184.0
3.0,4.0,1.0,2.0,1.0,1123.0
3.0,4.0,1.0,2.0,1.0,1266.0
3.0,4.0,1.0,2.0,1.0,750.0
3.0,4.0,1.0,2.0,0.0,1065.0
3.0,4.0,1.0,2.0,0.0,483.0
3.0,4.0,1.0,2.0,1.0,1319.0
3.0,4.0,1.0,2.0,1.0,437.0
3.0,4.0,1.0,2.0,1.0,671.0
3.0,4.0,1.0,2.0,1.0,749.0
3.0,4.0,1.0,2.0,1.0,848.0
3.0,4.0,1.0,2.0,1.0,368.0
3.0,4.0,1.0,2.0,0.0,446.0
3.0,4.0,1.0,2.0,0.0,1220.0
3.0,4.0,1.0,2.0,0.0,2432.0
3.0,4.0,1.0,2.0,0.0,384.0
3.0,4.0,1.0,2.0,0.0,750.0
3.0,4.0,1.0,2.0,1.0,622.0
3.0,7.0,0.0,1.0,1.0,529.0
3.0,7.0,0.0,1.0,1.0,553.0
3.0,7.0,0.0,1.0,0.0,789.0
3.0,7.0,0.0,1.0,1.0,838.0
3.0,7.0,0.0,1.0,1.0,568.0
3.0,7.0,0.0,1.0,0.0,820.0
3.0,7.0,0.0,1.0,1.0,497.0
3.0,7.0,0.0,1.0,1.0,576.0
3.0,7.0,0.0,1.0,0.0,617.0
3.0,7.0,0.0,1.0,0.0,379.0
3.0,7.0,0.0,1.0,1.0,1257.0
3.0,7.0,0.0,1.0,1.0,1553.0
3.0,7.0,0.0,1.0,0.0,292.0
3.0,7.0,0.0,1.0,0.0,303.0
